Id_cliente,rfm,segment,Value,Id_fila,Id_pedido,Fecha_pedido,Fecha_envio,Forma_envio,Nombre_cliente,Segmento,Ciudad,Estado,Pais,Region,Id_producto,Categoria,Subcategoria,Nombre_producto,Total,Cantidad,Descuento,Ganancia,Semestre
JA-16705,111,Lost,Bad,6107,US-2016-159793,2016-07-01T00:00:00Z,2016-07-05T00:00:00Z,Estándar,Jazmín Aguirre,Pequeña empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-GR-10002137,Material de oficina,Grapas,"Advantus Chinchetas, Metal",146.24000000000004,2,0.2,-20.16000000000001,2016_S2
JA-16705,111,Lost,Bad,6108,US-2016-159793,2016-07-01T00:00:00Z,2016-07-05T00:00:00Z,Estándar,Jazmín Aguirre,Pequeña empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MOB-SI-10001995,Mobiliario,Sillas,"Harbour Creations Silla plegable, 2",534.08,1,0.2,180.08,2016_S2
JA-16795,443,Need Attention,Good,5460,MX-2016-141782,2016-09-02T00:00:00Z,2016-09-05T00:00:00Z,Rápido,Joaquín Apodaca,Pequeña empresa,Ayacucho,Ayacucho,Perú,Sur,MOB-LI-10000222,Mobiliario,Librerías,"Sauder Librería clásica, Metal",3483.6,2,0.4,58,2016_S2
JA-16795,443,Need Attention,Good,5461,MX-2016-141782,2016-09-02T00:00:00Z,2016-09-05T00:00:00Z,Rápido,Joaquín Apodaca,Pequeña empresa,Ayacucho,Ayacucho,Perú,Sur,MOB-SI-10004718,Mobiliario,Sillas,"SAFCO Sillón, Ajustable",1855.68,1,0.4,-61.92000000000007,2016_S2
JA-16795,443,Need Attention,Good,4378,MX-2018-130750,2018-10-22T00:00:00Z,2018-10-26T00:00:00Z,Estándar,Joaquín Apodaca,Pequeña empresa,David,Chiriquí,Panamá,Centro,MAT-AL-10003398,Material de oficina,Almacenamiento,"Fellowes Caja, Metal",150,2,0.4,7.200000000000003,2018_S2
JA-16795,443,Need Attention,Good,4379,MX-2018-130750,2018-10-22T00:00:00Z,2018-10-26T00:00:00Z,Estándar,Joaquín Apodaca,Pequeña empresa,David,Chiriquí,Panamá,Centro,MOB-MO-10004315,Mobiliario,Mobiliario,"Eldon Reloj, Duradero",642.5999999999999,3,0.4,-332.4,2018_S2
JA-16795,443,Need Attention,Good,4380,MX-2018-130750,2018-10-22T00:00:00Z,2018-10-26T00:00:00Z,Estándar,Joaquín Apodaca,Pequeña empresa,David,Chiriquí,Panamá,Centro,TEC-CO-10002709,Tecnología,Copiadoras,"Brother Tinta, Digital",2343.2032,4,0.402,-1301.5968000000003,2018_S2
JA-16795,443,Need Attention,Good,4381,MX-2018-130750,2018-10-22T00:00:00Z,2018-10-26T00:00:00Z,Estándar,Joaquín Apodaca,Pequeña empresa,David,Chiriquí,Panamá,Centro,MAT-AR-10000629,Material de oficina,Arte,"Binney & Smith Subrayadores, Al por mayor",134.87999999999994,2,0.4,-29.519999999999975,2018_S2
JA-16795,443,Need Attention,Good,4382,MX-2018-130750,2018-10-22T00:00:00Z,2018-10-26T00:00:00Z,Estándar,Joaquín Apodaca,Pequeña empresa,David,Chiriquí,Panamá,Centro,MAT-PA-10003911,Material de oficina,Papel,"SanDisk Recordadores, Premium",67.92,1,0.4,-18.28,2018_S2
JA-16795,443,Need Attention,Good,4828,US-2017-139360,2017-07-08T00:00:00Z,2017-07-12T00:00:00Z,Estándar,Joaquín Apodaca,Pequeña empresa,Ciudad Choluteca,Choluteca,Honduras,Centro,MAT-PA-10001943,Material de oficina,Papel,"SanDisk Recordadores, Paquete de 12",844.8000000000001,10,0.4,-507.20000000000005,2017_S2
JA-16795,443,Need Attention,Good,4246,MX-2016-132101,2016-09-22T00:00:00Z,2016-09-27T00:00:00Z,Estándar,Joaquín Apodaca,Pequeña empresa,Milpa Alta,Distrito Federal,México,Norte,MAT-GR-10002137,Material de oficina,Grapas,"Advantus Chinchetas, Metal",274.20000000000005,3,0,24.599999999999998,2016_S2
JA-16795,443,Need Attention,Good,4247,MX-2016-132101,2016-09-22T00:00:00Z,2016-09-27T00:00:00Z,Estándar,Joaquín Apodaca,Pequeña empresa,Milpa Alta,Distrito Federal,México,Norte,TEC-CO-10002970,Tecnología,Copiadoras,"HP Tinta, 2",856.284,1,0.002,152.684,2016_S2
JA-16795,443,Need Attention,Good,1665,MX-2016-106803,2016-02-14T00:00:00Z,2016-02-19T00:00:00Z,Estándar,Joaquín Apodaca,Pequeña empresa,Holguín,Holguín,Cuba,Caribe,MAT-AL-10004490,Material de oficina,Almacenamiento,"Rogers Estanterías, Metal",816,2,0,228.4,2016_S1
JA-16795,443,Need Attention,Good,1666,MX-2016-106803,2016-02-14T00:00:00Z,2016-02-19T00:00:00Z,Estándar,Joaquín Apodaca,Pequeña empresa,Holguín,Holguín,Cuba,Caribe,TEC-TE-10001980,Tecnología,Teléfonos,"Motorola Teléfono de oficina, Al por mayor",1916,4,0,133.6,2016_S1
JA-16795,443,Need Attention,Good,1667,MX-2016-106803,2016-02-14T00:00:00Z,2016-02-19T00:00:00Z,Estándar,Joaquín Apodaca,Pequeña empresa,Holguín,Holguín,Cuba,Caribe,MAT-SU-10003322,Material de oficina,Suministros,"Elite Tijeras, Rectangular",769.1999999999999,6,0,245.99999999999994,2016_S1
JA-16795,443,Need Attention,Good,1668,MX-2016-106803,2016-02-14T00:00:00Z,2016-02-19T00:00:00Z,Estándar,Joaquín Apodaca,Pequeña empresa,Holguín,Holguín,Cuba,Caribe,TEC-AC-10001690,Tecnología,Accesorios,"Belkin Teclado, Negro",772.8,2,0,332.00000000000006,2016_S1
JA-16795,443,Need Attention,Good,1669,MX-2016-106803,2016-02-14T00:00:00Z,2016-02-19T00:00:00Z,Estándar,Joaquín Apodaca,Pequeña empresa,Holguín,Holguín,Cuba,Caribe,MAT-AR-10000923,Material de oficina,Arte,"Stanley Bolígrafos, Al por mayor",137.60000000000002,2,0,61.6,2016_S1
JA-16795,443,Need Attention,Good,6630,US-2019-113411,2019-11-14T00:00:00Z,2019-11-19T00:00:00Z,Estándar,Joaquín Apodaca,Pequeña empresa,Puebla,Puebla,México,Norte,MOB-SI-10003256,Mobiliario,Sillas,"Hon Estora, Negro",2548.7999999999997,9,0.2,-223.19999999999993,2019_S2
JA-16795,443,Need Attention,Good,4366,MX-2019-165386,2019-08-28T00:00:00Z,2019-08-31T00:00:00Z,Rápido,Joaquín Apodaca,Pequeña empresa,San Salvador,San Salvador,El Salvador,Centro,MOB-SI-10004176,Mobiliario,Sillas,"Office Star Estora, Negro",2113,5,0,1056,2019_S2
JA-16795,443,Need Attention,Good,7952,MX-2019-134481,2019-09-05T00:00:00Z,2019-09-10T00:00:00Z,Estándar,Joaquín Apodaca,Pequeña empresa,San Salvador,San Salvador,El Salvador,Centro,MAT-AR-10000895,Material de oficina,Arte,"Sanford Sacapuntas, Metal",2167.2,12,0,758.4000000000001,2019_S2
JA-16795,443,Need Attention,Good,7953,MX-2019-134481,2019-09-05T00:00:00Z,2019-09-10T00:00:00Z,Estándar,Joaquín Apodaca,Pequeña empresa,San Salvador,San Salvador,El Salvador,Centro,MAT-SU-10003406,Material de oficina,Suministros,"Kleencut Recortadora, Azul",828.5999999999999,3,0,165.60000000000002,2019_S2
JA-16795,443,Need Attention,Good,7954,MX-2019-134481,2019-09-05T00:00:00Z,2019-09-10T00:00:00Z,Estándar,Joaquín Apodaca,Pequeña empresa,San Salvador,San Salvador,El Salvador,Centro,MAT-ET-10000625,Material de oficina,Etiquetas,"Avery Etiquetas para documentos legales, Blanco",151.2,2,0,16.4,2019_S2
JA-16795,443,Need Attention,Good,7955,MX-2019-134481,2019-09-05T00:00:00Z,2019-09-10T00:00:00Z,Estándar,Joaquín Apodaca,Pequeña empresa,San Salvador,San Salvador,El Salvador,Centro,TEC-TE-10003025,Tecnología,Teléfonos,"Nokia Teléfono de oficina, Azul",2171,5,0,803,2019_S2
JA-16885,424,Potential Loyalist,Good,10051,US-2017-146801,2017-08-27T00:00:00Z,2017-08-29T00:00:00Z,Rápido,Joshua Altamirano,Cliente,Limoeiro do Norte,Ceará,Brasil,Sur,MOB-LI-10003600,Mobiliario,Librerías,"Ikea Biblioteca, Negro",2917.92,3,0.6,-3939.479999999999,2017_S2
JA-16885,424,Potential Loyalist,Good,63,US-2017-164609,2017-08-27T00:00:00Z,2017-08-29T00:00:00Z,Rápido,Joshua Altamirano,Cliente,Tegucigalpa,Francisco Morazán,Honduras,Centro,MOB-LI-10002777,Mobiliario,Librerías,"Ikea Biblioteca, Negro",4376.879999999999,3,0.4,-2480.52,2017_S2
JA-16885,424,Potential Loyalist,Good,2014,MX-2019-143476,2019-09-05T00:00:00Z,2019-09-08T00:00:00Z,Rápido,Joshua Altamirano,Cliente,Tlaquepaque,Jalisco,México,Norte,MAT-AR-10000348,Material de oficina,Arte,"Stanley Subrayadores, Metal",106.4,1,0,51,2019_S2
JA-16885,424,Potential Loyalist,Good,5989,MX-2019-137211,2019-11-21T00:00:00Z,2019-11-22T00:00:00Z,Urgente,Joshua Altamirano,Cliente,Tlaquepaque,Jalisco,México,Norte,MAT-AL-10003968,Material de oficina,Almacenamiento,"Rogers Bandejas, Tamaño completo",2057,5,0,411,2019_S2
JA-16885,424,Potential Loyalist,Good,5990,MX-2019-137211,2019-11-21T00:00:00Z,2019-11-22T00:00:00Z,Urgente,Joshua Altamirano,Cliente,Tlaquepaque,Jalisco,México,Norte,MOB-MO-10001088,Mobiliario,Mobiliario,"Advantus Marco, Duradero",3460.8000000000006,8,0.4,-2076.8,2019_S2
JA-16885,424,Potential Loyalist,Good,5991,MX-2019-137211,2019-11-21T00:00:00Z,2019-11-22T00:00:00Z,Urgente,Joshua Altamirano,Cliente,Tlaquepaque,Jalisco,México,Norte,MOB-ME-10003728,Mobiliario,Mesas,"Chromcraft Mesa de madera, Blanco",7755.36,3,0.2,2132.159999999999,2019_S2
JA-16885,424,Potential Loyalist,Good,5992,MX-2019-137211,2019-11-21T00:00:00Z,2019-11-22T00:00:00Z,Urgente,Joshua Altamirano,Cliente,Tlaquepaque,Jalisco,México,Norte,MOB-LI-10003530,Mobiliario,Librerías,"Sauder Biblioteca, Metal",8257.92,4,0.2,412.32000000000016,2019_S2
JA-16885,424,Potential Loyalist,Good,609,MX-2019-162306,2019-05-07T00:00:00Z,2019-05-09T00:00:00Z,Urgente,Joshua Altamirano,Cliente,Orizaba,Veracruz,México,Norte,MAT-PA-10003728,Material de oficina,Papel,"Enermax Resma, Paquete de 12",1304.4,6,0,286.79999999999995,2019_S1
JA-16990,521,Potential Loyalist,Very Good,10243,US-2019-121293,2019-09-26T00:00:00Z,2019-09-28T00:00:00Z,Urgente,Julieta Almanza,Empresa,Pilar,Alagoas,Brasil,Sur,MAT-AL-10002238,Material de oficina,Almacenamiento,"Rogers Archivador móvil, Tamaño completo",755.3600000000001,2,0.6,-717.8399999999999,2019_S2
JA-16990,521,Potential Loyalist,Very Good,10142,US-2017-136490,2017-07-07T00:00:00Z,2017-07-14T00:00:00Z,Estándar,Julieta Almanza,Empresa,Bom Jesus da Lapa,Bahía,Brasil,Sur,MAT-CA-10004015,Material de oficina,Carpetas,"Wilson Jones Encuadernadora, Duradero",403.68,3,0.6,-514.92,2017_S2
JA-16990,521,Potential Loyalist,Very Good,2568,US-2018-128909,2018-08-27T00:00:00Z,2018-08-29T00:00:00Z,Urgente,Julieta Almanza,Empresa,Buenos Aires,CABA,Argentina,Sur,TEC-AC-10003828,Tecnología,Accesorios,"Logitech Ratón, Económico",351.3600000000001,3,0.4,-152.6400000000001,2018_S2
JA-16990,521,Potential Loyalist,Very Good,322,MX-2019-139976,2019-12-08T00:00:00Z,2019-12-12T00:00:00Z,Estándar,Julieta Almanza,Empresa,Managua,Managua,Nicaragua,Centro,MAT-AR-10000070,Material de oficina,Arte,"BIC Bolígrafos, Tamaños variados",349.20000000000005,3,0,73.19999999999999,2019_S2
JA-16990,521,Potential Loyalist,Very Good,255,MX-2019-157560,2019-09-26T00:00:00Z,2019-09-28T00:00:00Z,Urgente,Julieta Almanza,Empresa,Pinar del Río,Pinar del Río,Cuba,Caribe,MAT-AL-10001237,Material de oficina,Almacenamiento,"Rogers Archivador móvil, Tamaño completo",1888.4,2,0,415.20000000000005,2019_S2
JA-16990,521,Potential Loyalist,Very Good,154,US-2017-137526,2017-07-07T00:00:00Z,2017-07-14T00:00:00Z,Estándar,Julieta Almanza,Empresa,Santiago de los Caballeros,Santiago,República Dominicana,Caribe,MAT-CA-10003756,Material de oficina,Carpetas,"Wilson Jones Encuadernadora, Duradero",807.36,3,0.2,-111.24000000000001,2017_S2
JB-16675,134,At Risk,Bad,4358,MX-2017-125311,2017-05-24T00:00:00Z,2017-05-30T00:00:00Z,Estándar,Josefa Bueno,Empresa,Bogotá,Bogotá,Colombia,Sur,MAT-SU-10004001,Material de oficina,Suministros,"Fiskars Cizallas, Acero",627.2,2,0,300.8,2017_S1
JB-16675,134,At Risk,Bad,4359,MX-2017-125311,2017-05-24T00:00:00Z,2017-05-30T00:00:00Z,Estándar,Josefa Bueno,Empresa,Bogotá,Bogotá,Colombia,Sur,MOB-LI-10001784,Mobiliario,Librerías,"Bush Librería, Negro",2497.2,3,0,798.5999999999999,2017_S1
JB-16675,134,At Risk,Bad,7072,US-2017-141250,2017-01-03T00:00:00Z,2017-01-07T00:00:00Z,Estándar,Josefa Bueno,Empresa,San Pedro Sula,Cortés,Honduras,Centro,MAT-ET-10000578,Material de oficina,Etiquetas,"Harbour Creations Etiquetas para documentos legales, Duradero",136.07999999999998,3,0.4,-66.12,2017_S1
JB-16675,134,At Risk,Bad,7073,US-2017-141250,2017-01-03T00:00:00Z,2017-01-07T00:00:00Z,Estándar,Josefa Bueno,Empresa,San Pedro Sula,Cortés,Honduras,Centro,MOB-ME-10000003,Mobiliario,Mesas,"Chromcraft Mesa de ordenador, Blanco",1782.4800000000005,2,0.7,-1545.1200000000003,2017_S1
JB-16675,134,At Risk,Bad,7074,US-2017-141250,2017-01-03T00:00:00Z,2017-01-07T00:00:00Z,Estándar,Josefa Bueno,Empresa,San Pedro Sula,Cortés,Honduras,Centro,TEC-AC-10002744,Tecnología,Accesorios,"SanDisk Router, Negro",1026.24,1,0.4,-307.9600000000001,2017_S1
JB-16675,134,At Risk,Bad,5084,MX-2017-164819,2017-05-19T00:00:00Z,2017-05-22T00:00:00Z,Urgente,Josefa Bueno,Empresa,Milpa Alta,Distrito Federal,México,Norte,MAT-AL-10001030,Material de oficina,Almacenamiento,"Fellowes Casilleros, Industrial",6927,5,0,138,2017_S1
JB-16675,134,At Risk,Bad,1680,MX-2017-133137,2017-07-03T00:00:00Z,2017-07-07T00:00:00Z,Estándar,Josefa Bueno,Empresa,São Luís,Maranhão,Brasil,Sur,MOB-SI-10004307,Mobiliario,Sillas,"SAFCO Taburete, 2",3403.7999999999997,3,0,1123.1999999999998,2017_S2
JB-16675,134,At Risk,Bad,1681,MX-2017-133137,2017-07-03T00:00:00Z,2017-07-07T00:00:00Z,Estándar,Josefa Bueno,Empresa,São Luís,Maranhão,Brasil,Sur,MAT-AR-10002200,Material de oficina,Arte,"Binney & Smith Lienzos, Tamaños variados",1090.8000000000002,3,0,87,2017_S2
JB-16675,134,At Risk,Bad,470,MX-2017-145128,2017-06-09T00:00:00Z,2017-06-11T00:00:00Z,Rápido,Josefa Bueno,Empresa,Porto Alegre,Río Grande del Sur,Brasil,Sur,MAT-ET-10003083,Material de oficina,Etiquetas,"Avery Etiquetas de envío, Ajustable",325,5,0,136,2017_S1
JB-16675,134,At Risk,Bad,5042,MX-2018-132129,2018-07-04T00:00:00Z,2018-07-07T00:00:00Z,Urgente,Josefa Bueno,Empresa,São Paulo,São Paulo,Brasil,Sur,MAT-AL-10001192,Material de oficina,Almacenamiento,"Smead Bandejas, Metal",1268,4,0,265.6,2018_S2
JB-16675,134,At Risk,Bad,5043,MX-2018-132129,2018-07-04T00:00:00Z,2018-07-07T00:00:00Z,Urgente,Josefa Bueno,Empresa,São Paulo,São Paulo,Brasil,Sur,TEC-CO-10000278,Tecnología,Copiadoras,"Canon Fax, Rojo",6319.136399999999,3,0.002,873.5364,2018_S2
JB-16675,134,At Risk,Bad,5044,MX-2018-132129,2018-07-04T00:00:00Z,2018-07-07T00:00:00Z,Urgente,Josefa Bueno,Empresa,São Paulo,São Paulo,Brasil,Sur,MAT-ET-10002124,Material de oficina,Etiquetas,"Hon Etiquetas para carpetas de archivos, Rojo",56.4,1,0,12.4,2018_S2
JB-16675,134,At Risk,Bad,5815,MX-2019-166625,2019-03-07T00:00:00Z,2019-03-11T00:00:00Z,Estándar,Josefa Bueno,Empresa,Barueri,São Paulo,Brasil,Sur,MAT-SO-10000689,Material de oficina,Sobres,"GlobeWeis Sobres de uso interno, 50",318.8,1,0,63.6,2019_S1
JB-16675,134,At Risk,Bad,5816,MX-2019-166625,2019-03-07T00:00:00Z,2019-03-11T00:00:00Z,Estándar,Josefa Bueno,Empresa,Barueri,São Paulo,Brasil,Sur,MAT-EL-10003362,Material de oficina,Electrodomésticos,"Breville Frigorífico, Rojo",6924.399999999999,2,0,69.2,2019_S1
JB-16690,434,Need Attention,Good,1842,MX-2017-129140,2017-11-08T00:00:00Z,2017-11-12T00:00:00Z,Estándar,Jennifer Botello,Empresa,Ciudad de México,Distrito Federal,México,Norte,MAT-EL-10001902,Material de oficina,Electrodomésticos,"Breville Frigorífico, Blanco",6899.6,2,0,1655.6,2017_S2
JB-16690,434,Need Attention,Good,390,MX-2019-131149,2019-11-26T00:00:00Z,2019-11-29T00:00:00Z,Rápido,Jennifer Botello,Empresa,Escuintla,Escuintla,Guatemala,Centro,TEC-TE-10002351,Tecnología,Teléfonos,"Motorola Teléfono inteligente, Tamaño completo",2621.3999999999996,3,0,52.199999999999996,2019_S2
JB-16690,434,Need Attention,Good,9522,MX-2016-130757,2016-10-11T00:00:00Z,2016-10-14T00:00:00Z,Rápido,Jennifer Botello,Empresa,Guantánamo,Guantánamo,Cuba,Caribe,MAT-ET-10002124,Material de oficina,Etiquetas,"Hon Etiquetas para carpetas de archivos, Rojo",112.8,2,0,24.8,2016_S2
JB-16690,434,Need Attention,Good,1697,MX-2016-153969,2016-10-19T00:00:00Z,2016-10-24T00:00:00Z,Estándar,Jennifer Botello,Empresa,Managua,Managua,Nicaragua,Centro,MOB-SI-10002563,Mobiliario,Sillas,"SAFCO Estora, 2",2482.8,6,0,247.20000000000002,2016_S2
JB-16690,434,Need Attention,Good,1698,MX-2016-153969,2016-10-19T00:00:00Z,2016-10-24T00:00:00Z,Estándar,Jennifer Botello,Empresa,Managua,Managua,Nicaragua,Centro,MAT-AL-10001286,Material de oficina,Almacenamiento,"Eldon Archivador móvil, Azul",6820.8,8,0,2249.6,2016_S2
JB-16690,434,Need Attention,Good,7035,MX-2016-128447,2016-09-29T00:00:00Z,2016-10-03T00:00:00Z,Estándar,Jennifer Botello,Empresa,San Miguelito,Panamá,Panamá,Centro,MOB-MO-10003615,Mobiliario,Mobiliario,"Deflect-O Marco de foto, Surtido",415.67999999999995,2,0.4,6.8799999999999955,2016_S2
JB-16690,434,Need Attention,Good,5728,MX-2018-121580,2018-10-18T00:00:00Z,2018-10-22T00:00:00Z,Estándar,Jennifer Botello,Empresa,Pinar del Río,Pinar del Río,Cuba,Caribe,MOB-LI-10002530,Mobiliario,Librerías,"Sauder Conjunto de estantes, Metal",6468,5,0,2845,2018_S2
JB-16690,434,Need Attention,Good,5729,MX-2018-121580,2018-10-18T00:00:00Z,2018-10-22T00:00:00Z,Estándar,Jennifer Botello,Empresa,Pinar del Río,Pinar del Río,Cuba,Caribe,MAT-PA-10001943,Material de oficina,Papel,"SanDisk Recordadores, Paquete de 12",140.8,1,0,5.6,2018_S2
JB-16690,434,Need Attention,Good,3852,MX-2018-133312,2018-07-26T00:00:00Z,2018-07-29T00:00:00Z,Urgente,Jennifer Botello,Empresa,Portmore,Santa Caterina,Jamaica,Caribe,MAT-SU-10003075,Material de oficina,Suministros,"Kleencut Cúter, Azul",692.9999999999999,3,0,304.79999999999995,2018_S2
JB-16690,434,Need Attention,Good,3853,MX-2018-133312,2018-07-26T00:00:00Z,2018-07-29T00:00:00Z,Urgente,Jennifer Botello,Empresa,Portmore,Santa Caterina,Jamaica,Caribe,MOB-MO-10003508,Mobiliario,Mobiliario,"Rubvermaid Bandeja apiladora, Surtido",840,5,0,67,2018_S2
JB-16690,434,Need Attention,Good,3854,MX-2018-133312,2018-07-26T00:00:00Z,2018-07-29T00:00:00Z,Urgente,Jennifer Botello,Empresa,Portmore,Santa Caterina,Jamaica,Caribe,MAT-EL-10000930,Material de oficina,Electrodomésticos,"KitchenAid Molinillo de café, Plateado",949.5999999999999,2,0,37.6,2018_S2
JC-16960,521,Potential Loyalist,Very Good,1743,MX-2017-143490,2017-10-13T00:00:00Z,2017-10-18T00:00:00Z,Estándar,Julio Corral,Pequeña empresa,San Pedro Sula,Cortés,Honduras,Centro,MAT-ET-10004190,Material de oficina,Etiquetas,"Smead Etiquetas con códigos de color, Rojo",463.32,9,0.4,60.11999999999995,2017_S2
JC-16960,521,Potential Loyalist,Very Good,1744,MX-2017-143490,2017-10-13T00:00:00Z,2017-10-18T00:00:00Z,Estándar,Julio Corral,Pequeña empresa,San Pedro Sula,Cortés,Honduras,Centro,MAT-AR-10002932,Material de oficina,Arte,"Binney & Smith Libreta de dibujo, Azul",555.84,3,0.4,-120.96000000000004,2017_S2
JC-16960,521,Potential Loyalist,Very Good,1745,MX-2017-143490,2017-10-13T00:00:00Z,2017-10-18T00:00:00Z,Estándar,Julio Corral,Pequeña empresa,San Pedro Sula,Cortés,Honduras,Centro,MAT-GR-10002900,Material de oficina,Grapas,"Accos Chinchetas, Al por mayor",328.31999999999994,6,0.4,-109.68,2017_S2
JC-16960,521,Potential Loyalist,Very Good,46,MX-2019-164959,2019-01-17T00:00:00Z,2019-01-18T00:00:00Z,Mismo día,Julio Corral,Pequeña empresa,Goiânia,Goiás,Brasil,Sur,MOB-SI-10002108,Mobiliario,Sillas,"Novimex Silla plegable, 2",1689.6000000000001,3,0,405,2019_S1
JC-16960,521,Potential Loyalist,Very Good,3900,MX-2019-143637,2019-12-29T00:00:00Z,2020-01-03T00:00:00Z,Estándar,Julio Corral,Pequeña empresa,Melchor Ocampo,México,México,Norte,MOB-LI-10002270,Mobiliario,Librerías,"Ikea Conjunto de estantes, Convencional",908.48,1,0.2,90.68,2019_S2
JC-16960,521,Potential Loyalist,Very Good,10034,US-2019-126207,2019-01-17T00:00:00Z,2019-01-18T00:00:00Z,Mismo día,Julio Corral,Pequeña empresa,Açu,Río Grande del Norte,Brasil,Sur,MOB-SI-10003204,Mobiliario,Sillas,"Novimex Silla plegable, 2",675.8400000000001,3,0.6,-608.76,2019_S1
JC-16960,521,Potential Loyalist,Very Good,5216,MX-2019-169621,2019-09-03T00:00:00Z,2019-09-04T00:00:00Z,Urgente,Julio Corral,Pequeña empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-GR-10003121,Material de oficina,Grapas,"Accos Cintas de goma, Tamaños variados",150.72,2,0.2,26.32,2019_S2
JC-17005,423,Potential Loyalist,Good,1306,US-2016-115315,2016-11-09T00:00:00Z,2016-11-11T00:00:00Z,Rápido,Julio César Torres,Cliente,Resistencia,Chaco,Argentina,Sur,MOB-SI-10003241,Mobiliario,Sillas,"Novimex Taburete, Rojo",3947.04,6,0.4,-263.7600000000002,2016_S2
JC-17005,423,Potential Loyalist,Good,7795,MX-2019-132619,2019-11-12T00:00:00Z,2019-11-16T00:00:00Z,Estándar,Julio César Torres,Cliente,Morelia,Michoacán,México,Norte,MAT-CA-10000688,Material de oficina,Carpetas,"Cardinal Cubierta de carpeta, Reciclado",329.6,4,0,45.599999999999994,2019_S2
JC-17005,423,Potential Loyalist,Good,7796,MX-2019-132619,2019-11-12T00:00:00Z,2019-11-16T00:00:00Z,Estándar,Julio César Torres,Cliente,Morelia,Michoacán,México,Norte,TEC-TE-10002764,Tecnología,Teléfonos,"Apple Auriculares, Azul",1465.1999999999998,3,0,717.5999999999999,2019_S2
JC-17005,423,Potential Loyalist,Good,7797,MX-2019-132619,2019-11-12T00:00:00Z,2019-11-16T00:00:00Z,Estándar,Julio César Torres,Cliente,Morelia,Michoacán,México,Norte,MAT-CA-10002327,Material de oficina,Carpetas,"Acco Separadores, Duradero",67.2,1,0,12,2019_S2
JC-17005,423,Potential Loyalist,Good,7798,MX-2019-132619,2019-11-12T00:00:00Z,2019-11-16T00:00:00Z,Estándar,Julio César Torres,Cliente,Morelia,Michoacán,México,Norte,TEC-CO-10004989,Tecnología,Copiadoras,"HP Fotocopiadora, Color",6523.7264,4,0.002,1294.1264,2019_S2
JC-17005,423,Potential Loyalist,Good,7799,MX-2019-132619,2019-11-12T00:00:00Z,2019-11-16T00:00:00Z,Estándar,Julio César Torres,Cliente,Morelia,Michoacán,México,Norte,MAT-CA-10000424,Material de oficina,Carpetas,"Wilson Jones Encuadernadora, Económico",1632,5,0,455.99999999999994,2019_S2
JC-17005,423,Potential Loyalist,Good,548,US-2018-117674,2018-11-26T00:00:00Z,2018-12-01T00:00:00Z,Estándar,Julio César Torres,Cliente,Ciudad de Panamá,Panamá,Panamá,Centro,MAT-CA-10003295,Material de oficina,Carpetas,"Cardinal Carpeta, Duradero",245.27999999999997,4,0.4,-114.71999999999998,2018_S2
JC-17005,423,Potential Loyalist,Good,549,US-2018-117674,2018-11-26T00:00:00Z,2018-12-01T00:00:00Z,Estándar,Julio César Torres,Cliente,Ciudad de Panamá,Panamá,Panamá,Centro,MAT-AL-10004220,Material de oficina,Almacenamiento,"Fellowes Bandejas, Azul",459.12,2,0.4,-268.08000000000004,2018_S2
JC-17005,423,Potential Loyalist,Good,4601,MX-2019-168543,2019-10-06T00:00:00Z,2019-10-10T00:00:00Z,Estándar,Julio César Torres,Cliente,Teresina,Piauí,Brasil,Sur,MAT-CA-10003787,Material de oficina,Carpetas,"Wilson Jones Anillas, Reciclado",163,5,0,44,2019_S2
JC-17005,423,Potential Loyalist,Good,7376,MX-2017-128377,2017-03-21T00:00:00Z,2017-03-28T00:00:00Z,Estándar,Julio César Torres,Cliente,Delgado,San Salvador,El Salvador,Centro,MAT-GR-10004448,Material de oficina,Grapas,"OIC Cintas de goma, Metal",114.6,1,0,55,2017_S1
JC-17005,423,Potential Loyalist,Good,5694,US-2016-153745,2016-11-26T00:00:00Z,2016-11-29T00:00:00Z,Urgente,Julio César Torres,Cliente,Río Bravo,Tamaulipas,México,Norte,MOB-LI-10002041,Mobiliario,Librerías,"Bush Librería clásica, Metal",6594.24,3,0.2,-0.36000000000012733,2016_S2
JC-17035,444,Need Attention,Good,8418,MX-2018-110058,2018-06-15T00:00:00Z,2018-06-18T00:00:00Z,Rápido,Jairo Castelo,Empresa,Tegucigalpa,Francisco Morazán,Honduras,Centro,MOB-LI-10003424,Mobiliario,Librerías,"Safco Conjunto de estantes, Blanco",3188.1600000000003,4,0.4,424.96000000000004,2018_S1
JC-17035,444,Need Attention,Good,6586,MX-2019-162201,2019-11-16T00:00:00Z,2019-11-21T00:00:00Z,Estándar,Jairo Castelo,Empresa,Managua,Managua,Nicaragua,Centro,TEC-TE-10001170,Tecnología,Teléfonos,"Samsung Teléfono de oficina, Tamaños variados",4084.2,9,0,325.8,2019_S2
JC-17035,444,Need Attention,Good,6587,MX-2019-162201,2019-11-16T00:00:00Z,2019-11-21T00:00:00Z,Estándar,Jairo Castelo,Empresa,Managua,Managua,Nicaragua,Centro,MAT-AR-10000148,Material de oficina,Arte,"Stanley Subrayadores, Al por mayor",499.00000000000006,5,0,34,2019_S2
